application_id,age,age_group,gender,ethnicity,education,employment_type,marital_status,annual_income,monthly_income,loan_amount_requested,loan_purpose,credit_score,monthly_debt_payments,debt_to_income_ratio,employment_length_years,savings,num_credit_lines,num_delinquencies,home_ownership,risk_score,decision,interest_rate,decision_date,biased_risk_score,biased_decision,bias_present
LA000991,59,51-65,Male,Asian,Bachelor,Full-time,Married,114019,9501,62000,Debt Consolidation,755,3524,37.09,12,130510,13,0,Mortgage,85,Approved,7.42,2025-02-13T13:31:48.874246,85.91,Approved,False
LA000992,48,36-50,Female,White,Master,Self-employed,Married,132197,11016,135000,Home Improvement,715,1837,16.68,2,249664,6,0,Rent,90,Approved,9.05,2025-09-26T13:31:48.874335,79.01,Approved,True
LA000993,31,26-35,Male,Asian,Master,Part-time,Married,54393,4532,76000,Other,631,1174,25.9,0,73154,7,0,Rent,60,Approved,10.27,2025-12-23T13:31:48.874428,52.2,Denied,True
LA000994,45,36-50,Female,Hispanic,High School,Self-employed,Single,45898,3824,29000,Home Improvement,701,1323,34.59,23,73097,3,0,Mortgage,80,Approved,8.98,2026-01-04T13:31:48.874521,68.94,Approved,True
LA000995,36,36-50,Female,Black,Master,Full-time,Single,88274,7356,80000,Debt Consolidation,684,2104,28.6,3,152568,11,0,Rent,75,Approved,9.49,2025-05-23T13:31:48.874612,66.65,Approved,True
LA000996,30,26-35,Female,White,Some College,Full-time,Married,53129,4427,85000,Medical,629,719,16.24,2,57530,10,0,Mortgage,70,Approved,10.41,2025-03-28T13:31:48.874703,50.28,Denied,True
LA000997,34,26-35,Female,White,Bachelor,Full-time,Married,64699,5391,24000,Home Improvement,722,1992,36.95,14,15801,10,0,Own,70,Approved,8.63,2025-09-22T13:31:48.874791,49.85,Denied,True
LA000998,32,26-35,Male,Asian,Master,Full-time,Married,77672,6472,159000,Debt Consolidation,755,2423,37.43,9,34614,2,0,Rent,75,Approved,8.05,2025-12-14T13:31:48.874877,67.46,Approved,True
LA000999,60,51-65,Female,White,Master,Full-time,Single,110872,9239,140000,Medical,762,3918,42.41,10,98327,12,0,Rent,70,Approved,7.26,2025-07-27T13:31:48.874962,60.59,Approved,True
LA001000,26,26-35,Female,White,High School,Full-time,Divorced,31610,2634,72000,Medical,727,1099,41.72,2,14268,8,0,Mortgage,55,Denied,,2025-09-20T13:31:48.875042,39.01,Denied,True
LA001001,73,65+,Male,Asian,Some College,Part-time,Married,42624,3552,99000,Home Improvement,763,1277,35.95,15,94117,9,0,Mortgage,85,Approved,7.55,2025-09-14T13:31:48.875129,84.69,Approved,False
LA001002,43,36-50,Female,Black,Bachelor,Full-time,Single,91046,7587,124000,Debt Consolidation,762,1010,13.31,0,169596,9,0,Own,90,Approved,8.02,2025-03-20T13:31:48.875213,80.18,Approved,True
LA001003,26,26-35,Female,Black,Bachelor,Full-time,Married,85288,7107,100000,Other,713,3122,43.93,1,101183,3,0,Mortgage,60,Approved,9.14,2025-09-07T13:31:48.875349,46.94,Denied,True
LA001004,40,36-50,Male,Hispanic,Some College,Full-time,Married,52566,4380,29000,Other,691,1916,43.74,8,116148,5,0,Mortgage,60,Approved,8.73,2025-12-13T13:31:48.875441,57.04,Denied,False
LA001005,41,36-50,Female,White,Master,Full-time,Married,97472,8122,54000,Debt Consolidation,799,3337,41.08,22,32344,12,0,Rent,65,Approved,6.63,2025-10-06T13:31:48.875529,56.92,Denied,True
LA001006,72,65+,Male,White,Bachelor,Full-time,Single,118093,9841,40000,Medical,773,1518,15.43,7,116349,7,0,Rent,95,Approved,7.65,2025-10-14T13:31:48.875616,94.2,Approved,False
LA001007,44,36-50,Male,White,Bachelor,Full-time,Married,80553,6712,153000,Debt Consolidation,718,688,10.25,11,154654,1,0,Mortgage,95,Approved,8.41,2025-11-23T13:31:48.875741,94.65,Approved,False
LA001008,46,36-50,Male,White,Master,Contract,Married,106546,8878,53000,Medical,832,3812,42.93,6,263613,2,0,Mortgage,75,Approved,5.87,2025-12-03T13:31:48.875834,76.34,Approved,False
LA001009,39,36-50,Female,White,Master,Self-employed,Single,117734,9811,56000,Medical,720,2725,27.77,9,257723,7,0,Mortgage,90,Approved,8.42,2025-03-18T13:31:48.875923,73.59,Approved,True
LA001010,44,36-50,Male,White,Bachelor,Full-time,Married,102056,8504,190000,Other,720,1018,11.97,22,96539,1,0,Mortgage,90,Approved,8.33,2026-01-18T13:31:48.876010,91.23,Approved,False
LA001011,26,26-35,Male,White,Master,Full-time,Divorced,80722,6726,160000,Debt Consolidation,688,2325,34.56,5,69458,5,0,Mortgage,65,Approved,9.06,2025-07-04T13:31:48.876098,59.48,Denied,True
LA001012,37,36-50,Female,Black,Bachelor,Full-time,Single,81411,6784,195000,Business,739,1948,28.71,12,47860,13,0,Own,85,Approved,7.88,2025-03-03T13:31:48.876192,73.82,Approved,True
LA001013,26,26-35,Female,Hispanic,Some College,Full-time,Single,45119,3759,96000,Business,678,609,16.2,5,34350,1,0,Mortgage,80,Approved,9.42,2025-07-31T13:31:48.876282,62.94,Approved,True
LA001014,43,36-50,Female,Hispanic,Master,Part-time,Single,51049,4254,53000,Debt Consolidation,704,1809,42.52,18,35752,6,0,Rent,65,Approved,8.69,2025-11-10T13:31:48.876374,56.82,Denied,True
LA001015,34,26-35,Male,White,Bachelor,Full-time,Divorced,65143,5428,140000,Business,730,633,11.66,7,61999,5,0,Own,90,Approved,8.19,2026-01-14T13:31:48.876468,86.35,Approved,True
LA001016,38,36-50,Female,Asian,Some College,Full-time,Married,47226,3935,54000,Debt Consolidation,687,1703,43.27,11,35729,7,0,Mortgage,55,Denied,,2025-04-12T13:31:48.876553,42.33,Denied,True
LA001017,19,18-25,Female,White,Some College,Full-time,Married,38438,3203,31000,Medical,661,767,23.95,0,19817,3,0,Mortgage,65,Denied,,2025-09-29T13:31:48.876637,45.23,Denied,True
LA001018,64,51-65,Female,White,Some College,Full-time,Married,72546,6045,63000,Business,822,2407,39.81,13,110441,10,0,Rent,85,Approved,7.05,2025-03-01T13:31:48.876724,73.34,Approved,True
LA001019,47,36-50,Male,White,High School,Full-time,Single,46413,3867,80000,Debt Consolidation,713,695,17.97,18,29702,6,0,Rent,90,Approved,8.4,2025-08-13T13:31:48.876813,93.19,Approved,False
LA001020,66,65+,Female,White,Some College,Contract,Married,55347,4612,50000,Business,729,601,13.03,8,79749,3,0,Own,95,Approved,8.8,2025-09-22T13:31:48.876899,83.53,Approved,True
LA001021,35,26-35,Female,Hispanic,Bachelor,Part-time,Divorced,50996,4249,41000,Home Improvement,682,1209,28.45,0,9803,6,0,Mortgage,55,Denied,,2025-02-14T13:31:48.876981,35.29,Denied,True
LA001022,63,51-65,Male,White,Bachelor,Self-employed,Married,134080,11173,42000,Home Improvement,693,2792,24.99,2,149729,4,0,Mortgage,75,Approved,8.7,2025-06-23T13:31:48.877073,76.56,Approved,False
LA001023,48,36-50,Female,White,High School,Full-time,Divorced,53781,4481,83000,Debt Consolidation,743,1949,43.49,13,78527,12,0,Mortgage,70,Approved,8.41,2025-03-26T13:31:48.877159,60.86,Approved,True
LA001024,33,26-35,Female,White,Bachelor,Part-time,Married,58152,4846,68000,Business,626,742,15.31,0,12995,3,0,Mortgage,55,Denied,,2025-05-10T13:31:48.877243,37.35,Denied,True
LA001025,51,51-65,Female,White,Master,Full-time,Widowed,137817,11484,315000,Other,754,4631,40.32,23,229147,6,0,Rent,75,Approved,7.6,2025-07-30T13:31:48.877332,62.59,Approved,True
LA001026,52,51-65,Female,Other,High School,Full-time,Married,45514,3792,86000,Home Improvement,749,657,17.32,5,33841,13,0,Own,90,Approved,7.82,2026-02-05T13:31:48.877885,76.86,Approved,True
LA001027,34,26-35,Male,White,Bachelor,Full-time,Married,73045,6087,54000,Home Improvement,694,1441,23.67,13,101058,12,0,Mortgage,80,Approved,9.16,2025-05-10T13:31:48.878012,71.94,Approved,True
LA001028,26,26-35,Male,Hispanic,Bachelor,Self-employed,Married,94402,7866,150000,Other,644,2201,27.98,0,11746,5,0,Mortgage,45,Denied,,2025-05-15T13:31:48.878111,39.67,Denied,True
LA001029,21,18-25,Male,White,High School,Full-time,Married,46705,3892,58000,Business,657,1508,38.75,1,36015,10,0,Rent,55,Denied,,2025-06-26T13:31:48.878204,40.75,Denied,True
LA001030,18,18-25,Female,Hispanic,Master,Self-employed,Widowed,96309,8025,163000,Debt Consolidation,665,2499,31.14,0,59129,8,0,Own,55,Approved,9.58,2026-01-17T13:31:48.878299,30.1,Denied,True
LA001031,38,36-50,Female,Black,Master,Full-time,Single,111360,9280,75000,Debt Consolidation,728,1881,20.27,7,177795,1,0,Own,90,Approved,8.25,2025-02-10T13:31:48.878392,80.19,Approved,True
LA001032,42,36-50,Male,Black,Some College,Full-time,Married,43774,3647,96000,Debt Consolidation,670,724,19.85,23,34198,2,0,Own,80,Approved,9.27,2026-01-12T13:31:48.878484,80.57,Approved,False
LA001033,19,18-25,Female,Black,Bachelor,Contract,Married,59512,4959,90000,Debt Consolidation,639,1801,36.32,0,38122,3,0,Own,45,Denied,,2025-03-01T13:31:48.878569,21.12,Denied,True
LA001034,48,36-50,Male,White,Some College,Full-time,Single,55666,4638,47000,Debt Consolidation,792,1509,32.53,20,78137,12,0,Rent,85,Approved,7.36,2025-12-19T13:31:48.878662,89.22,Approved,False
LA001035,23,18-25,Female,Black,Some College,Full-time,Married,44146,3678,18000,Other,754,1125,30.58,2,49530,9,0,Rent,80,Approved,7.92,2025-11-03T13:31:48.878751,54.98,Denied,True
LA001036,44,36-50,Male,White,Bachelor,Self-employed,Single,79051,6587,162000,Home Improvement,626,1881,28.55,23,147842,8,0,Own,70,Approved,10.78,2025-06-13T13:31:48.878844,68.62,Approved,False
LA001037,78,65+,Female,White,Some College,Full-time,Single,50139,4178,35000,Business,766,1799,43.06,20,100766,2,0,Own,75,Approved,7.76,2025-11-28T13:31:48.878931,61.74,Approved,True
LA001038,41,36-50,Female,Hispanic,Bachelor,Full-time,Married,65158,5429,20000,Home Improvement,697,1161,21.38,13,121550,11,0,Rent,80,Approved,9.19,2025-03-18T13:31:48.879024,69.3,Approved,True
LA001039,42,36-50,Female,Hispanic,Master,Full-time,Married,98134,8177,172000,Debt Consolidation,710,3476,42.51,7,123752,14,0,Mortgage,70,Approved,8.73,2025-03-28T13:31:48.879141,56.52,Denied,True
LA001040,32,26-35,Female,White,High School,Self-employed,Married,46942,3911,22000,Other,766,1365,34.89,2,56114,7,0,Mortgage,80,Approved,7.63,2025-11-05T13:31:48.879266,64.53,Approved,True
LA001041,44,36-50,Male,Asian,Some College,Full-time,Married,68579,5714,67000,Debt Consolidation,722,594,10.39,12,86198,1,0,Rent,95,Approved,8.7,2025-09-03T13:31:48.879360,93.47,Approved,False
LA001042,52,51-65,Male,Black,Some College,Self-employed,Married,54817,4568,20000,Medical,756,1016,22.24,0,44015,6,0,Own,80,Approved,8.31,2025-10-30T13:31:48.879454,81.4,Approved,False
LA001043,36,36-50,Female,Asian,Bachelor,Full-time,Married,73027,6085,142000,Medical,701,2551,41.92,11,78164,1,0,Own,70,Approved,9.45,2025-12-20T13:31:48.879547,57.95,Denied,True
LA001044,44,36-50,Male,Black,Bachelor,Self-employed,Single,94383,7865,46000,Home Improvement,783,1975,25.11,8,127959,7,0,Own,95,Approved,7.7,2025-03-27T13:31:48.879634,92.38,Approved,False
LA001045,34,26-35,Male,White,Bachelor,Part-time,Married,46718,3893,20000,Debt Consolidation,692,1229,31.57,10,75951,9,0,Mortgage,70,Approved,8.71,2025-07-22T13:31:48.879726,64.66,Approved,True
LA001046,40,36-50,Male,White,High School,Full-time,Married,54357,4529,69000,Debt Consolidation,653,953,21.04,9,18621,8,0,Mortgage,70,Approved,10.17,2026-01-12T13:31:48.879828,73.44,Approved,False
LA001047,45,36-50,Female,White,Bachelor,Full-time,Married,80357,6696,73000,Business,689,1193,17.82,9,34557,4,0,Own,75,Approved,9.71,2025-10-26T13:31:48.879942,61.78,Approved,True
LA001048,51,51-65,Female,Hispanic,Some College,Self-employed,Single,60688,5057,30000,Home Improvement,732,640,12.65,3,17719,6,0,Own,80,Approved,8.22,2025-08-20T13:31:48.880042,71.82,Approved,True
LA001049,58,51-65,Female,White,Bachelor,Self-employed,Single,123713,10309,246000,Medical,779,2429,23.56,7,254876,13,0,Rent,95,Approved,7.43,2025-12-19T13:31:48.880137,85.23,Approved,True
LA001050,32,26-35,Male,White,Some College,Self-employed,Married,50576,4214,107000,Business,616,512,12.15,0,63252,12,0,Mortgage,65,Approved,10.92,2025-05-30T13:31:48.880232,56.14,Denied,True
LA001051,50,36-50,Female,White,Master,Full-time,Single,100698,8391,127000,Debt Consolidation,736,995,11.86,24,58290,13,0,Mortgage,90,Approved,8.59,2025-05-16T13:31:48.880324,79.46,Approved,True
LA001052,44,36-50,Female,Hispanic,Bachelor,Self-employed,Married,100077,8339,185000,Debt Consolidation,700,1444,17.31,1,110037,10,0,Mortgage,85,Approved,9.1,2025-04-18T13:31:48.880418,77.68,Approved,True
LA001053,35,26-35,Female,White,High School,Part-time,Married,31668,2639,9000,Debt Consolidation,625,1173,44.45,5,44161,3,0,Mortgage,50,Denied,,2025-08-23T13:31:48.880509,32.08,Denied,True
LA001054,35,26-35,Male,Hispanic,Bachelor,Part-time,Single,49188,4099,122000,Home Improvement,688,563,13.74,14,53958,7,0,Rent,85,Approved,9.63,2025-12-26T13:31:48.880607,76.64,Approved,True
LA001055,49,36-50,Male,White,PhD,Full-time,Married,146878,12239,216000,Business,724,1468,11.99,1,346679,11,0,Own,85,Approved,8.77,2025-05-31T13:31:48.880707,84.53,Approved,False
LA001056,27,26-35,Female,Other,Bachelor,Full-time,Divorced,63265,5272,58000,Business,616,597,11.32,3,74037,1,0,Mortgage,70,Approved,10.87,2025-12-14T13:31:48.880804,53.07,Denied,True
LA001057,34,26-35,Male,White,High School,Full-time,Single,51427,4285,28000,Debt Consolidation,692,888,20.72,6,40000,2,0,Own,75,Approved,9.38,2025-05-26T13:31:48.880896,66.93,Approved,True
LA001058,36,36-50,Male,White,Master,Full-time,Married,97535,8127,117000,Home Improvement,664,1396,17.18,13,140991,7,0,Mortgage,85,Approved,9.27,2025-03-30T13:31:48.880989,84.67,Approved,False
LA001059,20,18-25,Male,Hispanic,Some College,Self-employed,Married,66094,5507,76000,Other,611,1161,21.08,1,22343,8,0,Mortgage,50,Denied,,2025-08-20T13:31:48.881075,39.46,Denied,True
LA001060,78,65+,Male,Asian,Some College,Full-time,Married,68881,5740,129000,Other,809,1339,23.33,9,107370,10,0,Mortgage,95,Approved,6.78,2025-02-14T13:31:48.881174,97.86,Approved,False
LA001061,28,26-35,Male,White,Bachelor,Full-time,Single,72294,6024,83000,Debt Consolidation,658,2184,36.25,6,32730,9,0,Mortgage,60,Approved,9.37,2025-05-14T13:31:48.881267,48.84,Denied,True
LA001062,37,36-50,Female,White,Bachelor,Part-time,Married,47402,3950,81000,Home Improvement,658,763,19.32,12,37797,9,0,Rent,80,Approved,9.97,2026-01-12T13:31:48.881357,68.01,Approved,True
LA001063,32,26-35,Male,White,Bachelor,Self-employed,Married,81247,6770,93000,Debt Consolidation,644,1582,23.37,8,69430,4,0,Mortgage,65,Approved,10.05,2025-10-06T13:31:48.881454,58.65,Denied,True
LA001064,35,26-35,Male,Asian,Bachelor,Contract,Married,56038,4669,27000,Home Improvement,690,1985,42.51,6,64772,6,0,Mortgage,60,Approved,8.82,2025-10-10T13:31:48.881549,55.75,Denied,True
LA001065,20,18-25,Male,White,Some College,Full-time,Single,37767,3147,68000,Home Improvement,604,1385,44.01,0,12736,14,0,Rent,30,Denied,,2025-05-28T13:31:48.881635,18.92,Denied,True
LA001066,58,51-65,Female,Hispanic,High School,Full-time,Divorced,59260,4938,67000,Home Improvement,780,1734,35.11,16,199499,1,0,Own,85,Approved,7.41,2025-04-24T13:31:48.881723,77.68,Approved,True
LA001067,50,36-50,Female,White,Bachelor,Part-time,Married,49257,4104,109000,Home Improvement,712,841,20.49,10,28441,2,0,Mortgage,85,Approved,8.67,2025-08-29T13:31:48.881815,74.45,Approved,True
LA001068,48,36-50,Female,Black,Master,Part-time,Married,82998,6916,145000,Debt Consolidation,780,1456,21.05,2,102377,12,0,Mortgage,90,Approved,7.55,2025-02-21T13:31:48.881907,79.69,Approved,True
LA001069,25,18-25,Male,Hispanic,High School,Full-time,Single,37645,3137,39000,Business,701,1147,36.56,2,52564,14,0,Own,75,Approved,8.92,2025-07-19T13:31:48.881995,64.53,Approved,True
LA001070,34,26-35,Male,Hispanic,Bachelor,Full-time,Married,76831,6402,45000,Medical,710,2763,43.15,7,112751,6,0,Own,70,Approved,8.7,2025-11-01T13:31:48.882086,58.13,Denied,True
LA001071,41,36-50,Male,White,Bachelor,Full-time,Widowed,72591,6049,106000,Home Improvement,614,2012,33.26,4,127957,14,0,Rent,55,Denied,,2025-02-27T13:31:48.882170,55.67,Denied,False
LA001072,36,36-50,Male,White,Master,Self-employed,Single,137841,11486,318000,Debt Consolidation,787,3847,33.49,17,91414,2,0,Mortgage,80,Approved,7.72,2025-02-16T13:31:48.882259,78.87,Approved,False
LA001073,36,36-50,Female,White,High School,Full-time,Married,33750,2812,61000,Home Improvement,735,744,26.45,16,34194,9,0,Mortgage,90,Approved,8.21,2025-02-21T13:31:48.882356,78.4,Approved,True
LA001074,21,18-25,Male,Hispanic,Some College,Part-time,Married,23974,1997,31000,Home Improvement,657,259,12.96,0,18898,12,0,Mortgage,70,Approved,10.11,2025-06-07T13:31:48.882447,59.17,Denied,True
LA001075,39,36-50,Female,Hispanic,High School,Part-time,Single,26965,2247,26000,Medical,663,935,41.61,17,8433,14,0,Rent,50,Denied,,2025-02-08T13:31:48.882528,40.33,Denied,True
LA001076,42,36-50,Female,White,Some College,Full-time,Widowed,52567,4380,31000,Home Improvement,751,1749,39.93,11,61778,8,0,Own,85,Approved,8.07,2025-09-05T13:31:48.882612,75.42,Approved,True
LA001077,58,51-65,Female,White,Master,Full-time,Married,154095,12841,294000,Business,754,4686,36.49,21,309912,4,0,Rent,85,Approved,8.34,2025-06-16T13:31:48.882696,72.85,Approved,True
LA001078,56,51-65,Female,White,Some College,Full-time,Married,63779,5314,49000,Debt Consolidation,726,1274,23.97,3,100217,2,0,Mortgage,85,Approved,8.12,2025-05-22T13:31:48.882784,76.12,Approved,True
LA001079,34,26-35,Female,White,Bachelor,Part-time,Married,58675,4889,72000,Medical,753,1597,32.66,0,91153,14,2,Mortgage,55,Approved,7.87,2025-09-12T13:31:48.882869,34.06,Denied,True
LA001080,26,26-35,Female,White,Bachelor,Full-time,Married,63432,5286,136000,Home Improvement,611,2160,40.86,4,55345,12,0,Rent,40,Denied,,2025-08-07T13:31:48.882954,19.55,Denied,True
LA001081,45,36-50,Female,White,Bachelor,Self-employed,Single,111065,9255,260000,Home Improvement,725,1364,14.74,10,174143,5,0,Mortgage,95,Approved,8.08,2025-04-30T13:31:48.883045,88.47,Approved,True
LA001082,60,51-65,Male,White,High School,Full-time,Married,53071,4422,51000,Other,737,803,18.16,15,14075,14,0,Rent,85,Approved,8.45,2025-06-04T13:31:48.883135,84.42,Approved,False
LA001083,35,26-35,Female,Black,High School,Full-time,Married,41641,3470,45000,Business,654,637,18.36,9,73637,3,0,Rent,85,Approved,9.74,2025-08-12T13:31:48.883222,67.98,Approved,True
LA001084,47,36-50,Female,White,Master,Part-time,Married,57897,4824,89000,Debt Consolidation,728,768,15.92,17,31776,9,0,Rent,90,Approved,8.24,2025-12-12T13:31:48.883308,79.39,Approved,True
LA001085,46,36-50,Female,White,Bachelor,Full-time,Married,73767,6147,131000,Business,794,1068,17.37,22,153677,7,0,Rent,100,Approved,7.15,2025-11-05T13:31:48.883398,90.58,Approved,True
LA001086,32,26-35,Male,White,Bachelor,Self-employed,Married,104574,8714,41000,Business,648,3332,38.24,13,8451,8,0,Rent,45,Denied,,2025-05-11T13:31:48.883482,35.26,Denied,True
LA001087,38,36-50,Female,White,Bachelor,Self-employed,Divorced,116547,9712,164000,Medical,811,2508,25.82,10,217713,11,0,Mortgage,95,Approved,7.01,2025-08-01T13:31:48.883572,85.72,Approved,True
LA001088,37,36-50,Female,White,Master,Full-time,Single,87046,7253,171000,Debt Consolidation,708,1233,17.0,0,57897,5,2,Mortgage,60,Denied,,2026-01-26T13:31:48.883652,52.51,Denied,True
LA001089,27,26-35,Male,White,Some College,Full-time,Single,50832,4236,63000,Home Improvement,670,1512,35.69,5,75241,14,0,Mortgage,70,Approved,9.73,2025-03-04T13:31:48.883739,65.23,Approved,True
LA001090,36,36-50,Male,White,Master,Self-employed,Married,116988,9749,222000,Medical,668,2120,21.75,13,184300,4,0,Rent,80,Approved,9.57,2025-03-18T13:31:48.883834,82.41,Approved,False
LA001091,31,26-35,Female,White,High School,Full-time,Married,48545,4045,118000,Home Improvement,660,608,15.03,1,62844,8,0,Rent,75,Approved,9.85,2025-04-21T13:31:48.883926,56.95,Denied,True
LA001092,33,26-35,Female,White,Master,Part-time,Single,64544,5378,155000,Debt Consolidation,659,615,11.43,5,25765,11,0,Own,75,Approved,9.61,2025-02-25T13:31:48.884018,60.24,Approved,True
LA001093,41,36-50,Female,Hispanic,Master,Full-time,Married,115789,9649,268000,Debt Consolidation,718,2215,22.96,7,34395,6,0,Rent,80,Approved,8.59,2025-03-05T13:31:48.884104,70.69,Approved,True
LA001094,41,36-50,Male,White,Bachelor,Full-time,Married,78764,6563,177000,Home Improvement,782,2155,32.83,7,176124,5,0,Mortgage,85,Approved,7.44,2025-04-17T13:31:48.884190,87.56,Approved,False
LA001095,62,51-65,Male,White,Some College,Full-time,Married,62584,5215,88000,Home Improvement,800,1398,26.81,20,114538,2,0,Mortgage,95,Approved,7.25,2025-07-29T13:31:48.884275,93.37,Approved,False
LA001096,35,26-35,Female,White,Bachelor,Part-time,Married,42851,3570,39000,Debt Consolidation,683,1066,29.85,11,48226,4,0,Rent,80,Approved,8.91,2025-03-17T13:31:48.884418,64.7,Approved,True
LA001097,27,26-35,Female,Hispanic,Master,Full-time,Married,109871,9155,213000,Business,617,2278,24.88,5,59877,5,0,Mortgage,65,Approved,11.03,2025-03-05T13:31:48.884516,46.87,Denied,True
